"kobo_farmer_id","country","name_question","name_choice","module","theme","indicator","label_choice","label_question","type","type_question","list_name","name_question_recla"
"274287150","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274573109","zimbabwe","_3_3_1_5","none","performance","environmental","biodiversity_abundance","No trees or other woody perennials.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274573130","zimbabwe","_3_3_1_5","none","performance","environmental","biodiversity_abundance","No trees or other woody perennials.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274575514","zimbabwe","_3_3_1_5","medium","performance","environmental","biodiversity_abundance","21-50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274575712","zimbabwe","_3_3_1_5","medium","performance","environmental","biodiversity_abundance","21-50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274576250","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274576259","zimbabwe","_3_3_1_5","medium","performance","environmental","biodiversity_abundance","21-50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274576491","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274594830","zimbabwe","_3_3_1_5","none","performance","environmental","biodiversity_abundance","No trees or other woody perennials.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274594938","zimbabwe","_3_3_1_5","none","performance","environmental","biodiversity_abundance","No trees or other woody perennials.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274617124","zimbabwe","_3_3_1_5","medium","performance","environmental","biodiversity_abundance","21-50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274617146","zimbabwe","_3_3_1_5","medium","performance","environmental","biodiversity_abundance","21-50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274665075","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274665098","zimbabwe","_3_3_1_5","medium","performance","environmental","biodiversity_abundance","21-50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274879806","zimbabwe","_3_3_1_5","medium","performance","environmental","biodiversity_abundance","21-50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274883395","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274883537","zimbabwe","_3_3_1_5","high","performance","environmental","biodiversity_abundance","More than 50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274886561","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274890580","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274895804","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274902110","zimbabwe","_3_3_1_5","none","performance","environmental","biodiversity_abundance","No trees or other woody perennials.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274905629","zimbabwe","_3_3_1_5","none","performance","environmental","biodiversity_abundance","No trees or other woody perennials.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274915240","zimbabwe","_3_3_1_5","high","performance","environmental","biodiversity_abundance","More than 50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274915261","zimbabwe","_3_3_1_5","medium","performance","environmental","biodiversity_abundance","21-50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274915272","zimbabwe","_3_3_1_5","none","performance","environmental","biodiversity_abundance","No trees or other woody perennials.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"274915281","zimbabwe","_3_3_1_5","none","performance","environmental","biodiversity_abundance","No trees or other woody perennials.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"275184810","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"275185887","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"275188124","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"275190625","zimbabwe","_3_3_1_5","medium","performance","environmental","biodiversity_abundance","21-50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"275190637","zimbabwe","_3_3_1_5","medium","performance","environmental","biodiversity_abundance","21-50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"275217941","zimbabwe","_3_3_1_5","none","performance","environmental","biodiversity_abundance","No trees or other woody perennials.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"275218245","zimbabwe","_3_3_1_5","none","performance","environmental","biodiversity_abundance","No trees or other woody perennials.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"275219208","zimbabwe","_3_3_1_5","none","performance","environmental","biodiversity_abundance","No trees or other woody perennials.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"275219329","zimbabwe","_3_3_1_5","none","performance","environmental","biodiversity_abundance","No trees or other woody perennials.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"275233962","zimbabwe","_3_3_1_5","medium","performance","environmental","biodiversity_abundance","21-50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"275234002","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"275477905","zimbabwe","_3_3_1_5","medium","performance","environmental","biodiversity_abundance","21-50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"275478105","zimbabwe","_3_3_1_5","medium","performance","environmental","biodiversity_abundance","21-50 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
"275481309","zimbabwe","_3_3_1_5","low","performance","environmental","biodiversity_abundance","1-20 trees (and/or other woody perennials) per hectares.","**How would you describe the amount of trees (or perennial woody plants) on your farm?**","select_one 3_3_1_5","select_one","3_3_1_5","_3_3_1_5"
