module,indicator,country,kobo_farmer_id,name_question,type,type_question,list_name,label_question,label_choice,name_choice,score_agroecology_module
agroecology,11_connectivity,zimbabwe,274240765,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274263193,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274272276,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274273122,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274287150,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274573109,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274573130,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274575514,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274575712,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274576250,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274576259,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274576491,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274594830,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274594938,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274617124,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274617146,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274665075,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274665098,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274879806,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274883395,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274883537,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274886561,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274890580,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274895804,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274902110,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274905629,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274915240,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274915261,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274915272,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,274915281,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275184810,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275185887,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275188124,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275190625,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275190637,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275217941,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275218245,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275219208,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275219329,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275233962,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275234002,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275477905,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275478105,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275481309,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275481379,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275499519,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275500098,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275519626,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275519706,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275533524,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275533585,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275558655,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275558664,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275595056,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275596442,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275596530,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275596540,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275596546,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275740254,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275740287,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275740299,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275792771,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275792819,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275792865,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275792879,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275793251,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275793961,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275802604,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275802701,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275829210,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275830068,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275853249,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,275853257,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,276003238,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,276003242,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,276009583,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,276025610,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,276025620,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,276056134,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,276056555,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,276057148,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,276058658,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,276076636,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,276076668,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,276132361,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,276181335,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,276184566,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,276184637,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,276206012,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
agroecology,11_connectivity,zimbabwe,276206041,_2_7_1_3,select_multiple,select_multiple,2_7_1_1,"When you sell the produced FISH, who do you sell to?",Does not produce fish,NOfish_NA_NA_NA_NA_NA_NA,NA
