,module,indicator,country,kobo_id,name_question,type,type_question,list_name,label_question,label_choice,name_choice,score_agroecology_module
10518,agroecology,3_soil_health,zimbabwe,272999349,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Implementing 3 practices to improve soil quality and health,3,4
10519,agroecology,3_soil_health,zimbabwe,272999394,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Implementing 4 or more practices to improve soil quality and health,5,5
10520,agroecology,3_soil_health,zimbabwe,272999445,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Implementing 2 practices to improve soil quality and health,2,3
10521,agroecology,3_soil_health,zimbabwe,273000835,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Implementing 2 practices to improve soil quality and health,2,3
10522,agroecology,3_soil_health,zimbabwe,273075329,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10523,agroecology,3_soil_health,zimbabwe,273075337,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10524,agroecology,3_soil_health,zimbabwe,273077132,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Implementing 1 practice to improve soil quality and health,1,2
10525,agroecology,3_soil_health,zimbabwe,273077277,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10526,agroecology,3_soil_health,zimbabwe,273098228,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10527,agroecology,3_soil_health,zimbabwe,273098232,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10528,agroecology,3_soil_health,zimbabwe,273128598,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Implementing 4 or more practices to improve soil quality and health,6,5
10529,agroecology,3_soil_health,zimbabwe,273129861,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10530,agroecology,3_soil_health,zimbabwe,273145192,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Implementing 4 or more practices to improve soil quality and health,5,5
10531,agroecology,3_soil_health,zimbabwe,273308473,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Implementing 3 practices to improve soil quality and health,3,4
10532,agroecology,3_soil_health,zimbabwe,273309012,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Implementing 3 practices to improve soil quality and health,3,4
10533,agroecology,3_soil_health,zimbabwe,273344326,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Implementing 4 or more practices to improve soil quality and health,6,5
10534,agroecology,3_soil_health,zimbabwe,273368670,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10535,agroecology,3_soil_health,zimbabwe,273368690,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10536,agroecology,3_soil_health,zimbabwe,273386759,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10537,agroecology,3_soil_health,zimbabwe,273386767,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Implementing 3 practices to improve soil quality and health,3,4
10538,agroecology,3_soil_health,zimbabwe,273386779,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10539,agroecology,3_soil_health,zimbabwe,273387865,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10540,agroecology,3_soil_health,zimbabwe,273395819,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10541,agroecology,3_soil_health,zimbabwe,273395825,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10542,agroecology,3_soil_health,zimbabwe,273437730,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Implementing 4 or more practices to improve soil quality and health,7,5
10543,agroecology,3_soil_health,zimbabwe,273438050,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Implementing 4 or more practices to improve soil quality and health,6,5
10544,agroecology,3_soil_health,zimbabwe,273554599,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10545,agroecology,3_soil_health,zimbabwe,273581559,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Implementing 4 or more practices to improve soil quality and health,4,5
10546,agroecology,3_soil_health,zimbabwe,273581588,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Implementing 2 practices to improve soil quality and health,2,3
10547,agroecology,3_soil_health,zimbabwe,273676579,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10548,agroecology,3_soil_health,zimbabwe,273676624,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10549,agroecology,3_soil_health,zimbabwe,273676899,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10550,agroecology,3_soil_health,zimbabwe,273677838,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10551,agroecology,3_soil_health,zimbabwe,273694086,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10552,agroecology,3_soil_health,zimbabwe,273694095,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10553,agroecology,3_soil_health,zimbabwe,273701712,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10554,agroecology,3_soil_health,zimbabwe,273701713,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Not implementing any practice to improve soil quality and health,0,1
10555,agroecology,3_soil_health,zimbabwe,273732786,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Implementing 4 or more practices to improve soil quality and health,6,5
10556,agroecology,3_soil_health,zimbabwe,273732999,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Implementing 4 or more practices to improve soil quality and health,7,5
10557,agroecology,3_soil_health,zimbabwe,273781271,_2_9_1_1,count,select_multiple,2_9_1_1,**Which practices do you use on cropland to improve soil quality and health?**,Implementing 2 practices to improve soil quality and health,2,3
